model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,59,desc,freq,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,13260,0.69921875,1.96875,1.26953125,-17.55078125,-14.28125,3.26953125,2.0
qwen3-4b,59,desc,freq,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,15203,3.0625,1.7265625,-1.3359375,-15.1875,-14.5234375,0.6640625,2.0
qwen3-4b,59,desc,freq,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,16.25,-2.0,0.0,0.0,0.0,2.0
qwen3-4b,59,desc,freq,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,15402,4.65625,1.7109375,-2.9453125,-13.59375,-14.5390625,-0.9453125,2.0
qwen3-4b,59,desc,freq,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,16429,1.9375,1.6015625,-0.3359375,-16.3125,-14.6484375,1.6640625,2.0
qwen3-4b,59,desc,freq,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,141,11.25,8.9375,-2.3125,-7.0,-7.3125,-0.3125,2.0
qwen3-4b,59,val,desc,zh,ja,ja,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,45787,-1.3515625,-0.9921875,0.359375,-19.6015625,-19.9921875,-0.390625,2.0
qwen3-4b,59,val,desc,zh,ja,ja,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,29473,0.91015625,0.06298828125,-0.84716796875,-17.33984375,-18.93701171875,-1.59716796875,2.0
qwen3-4b,59,val,desc,zh,ja,ja,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,262,8.1875,7.3125,-0.875,-10.0625,-11.6875,-1.625,2.0
qwen3-4b,59,val,desc,zh,ja,ja,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,313,7.59375,7.03125,-0.5625,-10.65625,-11.96875,-1.3125,2.0
qwen3-4b,59,val,desc,zh,ja,ja,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,262,8.1875,7.3125,-0.875,-10.0625,-11.6875,-1.625,2.0
qwen3-4b,59,val,desc,zh,ja,ja,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,24507,1.8515625,0.447265625,-1.404296875,-16.3984375,-18.552734375,-2.154296875,2.0
qwen3-4b,59,val,desc,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,68911,0.69921875,-2.203125,-2.90234375,-17.55078125,-21.203125,-3.65234375,2.0
qwen3-4b,59,val,desc,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,17125,3.0625,1.1484375,-1.9140625,-15.1875,-17.8515625,-2.6640625,2.0
qwen3-4b,59,val,desc,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,19.0,0.75,0.0,0.0,0.0,2.0
qwen3-4b,59,val,desc,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,3936,4.65625,3.515625,-1.140625,-13.59375,-15.484375,-1.890625,2.0
qwen3-4b,59,val,desc,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,11676,1.9375,1.828125,-0.109375,-16.3125,-17.171875,-0.859375,2.0
qwen3-4b,59,val,desc,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,71,11.25,9.25,-2.0,-7.0,-9.75,-2.75,2.0
qwen3-4b,59,val,val,zh,ja,ja,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,40977,-1.3515625,-0.77734375,0.57421875,-19.6015625,-19.40234375,0.19921875,2.0
qwen3-4b,59,val,val,zh,ja,ja,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,17499,0.91015625,1.046875,0.13671875,-17.33984375,-17.578125,-0.23828125,2.0
qwen3-4b,59,val,val,zh,ja,ja,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,193,8.1875,7.6875,-0.5,-10.0625,-10.9375,-0.875,2.0
qwen3-4b,59,val,val,zh,ja,ja,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,234,7.59375,7.4375,-0.15625,-10.65625,-11.1875,-0.53125,2.0
qwen3-4b,59,val,val,zh,ja,ja,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,193,8.1875,7.6875,-0.5,-10.0625,-10.9375,-0.875,2.0
qwen3-4b,59,val,val,zh,ja,ja,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,18355,1.8515625,0.95703125,-0.89453125,-16.3984375,-17.66796875,-1.26953125,2.0
qwen3-4b,59,val,val,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,60317,0.69921875,-1.84375,-2.54296875,-17.55078125,-20.46875,-2.91796875,2.0
qwen3-4b,59,val,val,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,18051,3.0625,0.98828125,-2.07421875,-15.1875,-17.63671875,-2.44921875,2.0
qwen3-4b,59,val,val,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,18.625,0.375,0.0,0.0,0.0,2.0
qwen3-4b,59,val,val,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,3224,4.65625,3.75,-0.90625,-13.59375,-14.875,-1.28125,2.0
qwen3-4b,59,val,val,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,11469,1.9375,1.796875,-0.140625,-16.3125,-16.828125,-0.515625,2.0
qwen3-4b,59,val,val,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,60,11.25,9.625,-1.625,-7.0,-9.0,-2.0,2.0
qwen3-4b,59,val,freq,zh,ja,ja,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,94710,-1.3515625,-4.34375,-2.9921875,-19.6015625,-23.59375,-3.9921875,2.0
qwen3-4b,59,val,freq,zh,ja,ja,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,37664,0.91015625,-1.453125,-2.36328125,-17.33984375,-20.703125,-3.36328125,2.0
qwen3-4b,59,val,freq,zh,ja,ja,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,225,8.1875,6.8125,-1.375,-10.0625,-12.4375,-2.375,2.0
qwen3-4b,59,val,freq,zh,ja,ja,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,41,7.59375,9.375,1.78125,-10.65625,-9.875,0.78125,2.0
qwen3-4b,59,val,freq,zh,ja,ja,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,225,8.1875,6.8125,-1.375,-10.0625,-12.4375,-2.375,2.0
qwen3-4b,59,val,freq,zh,ja,ja,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,16774,1.8515625,0.169921875,-1.681640625,-16.3984375,-19.080078125,-2.681640625,2.0
qwen3-4b,59,val,freq,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,30760,0.69921875,-0.99609375,-1.6953125,-17.55078125,-20.24609375,-2.6953125,2.0
qwen3-4b,59,val,freq,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,16337,3.0625,0.2177734375,-2.8447265625,-15.1875,-19.0322265625,-3.8447265625,2.0
qwen3-4b,59,val,freq,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,19.25,1.0,0.0,0.0,0.0,2.0
qwen3-4b,59,val,freq,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,15659,4.65625,0.294921875,-4.361328125,-13.59375,-18.955078125,-5.361328125,2.0
qwen3-4b,59,val,freq,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,9483,1.9375,1.140625,-0.796875,-16.3125,-18.109375,-1.796875,2.0
qwen3-4b,59,val,freq,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,66,11.25,8.9375,-2.3125,-7.0,-10.3125,-3.3125,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,38785,-1.3515625,0.671875,2.0234375,-19.6015625,-18.953125,0.6484375,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,1212,0.91015625,6.6875,5.77734375,-17.33984375,-12.9375,4.40234375,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,71,8.1875,11.1875,3.0,-10.0625,-8.4375,1.625,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,19,7.59375,13.25,5.65625,-10.65625,-6.375,4.28125,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,71,8.1875,11.1875,3.0,-10.0625,-8.4375,1.625,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,1049,1.8515625,6.90625,5.0546875,-16.3984375,-12.71875,3.6796875,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,20585,0.69921875,2.046875,1.34765625,-17.55078125,-17.578125,-0.02734375,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,1308,3.0625,6.53125,3.46875,-15.1875,-13.09375,2.09375,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,19.625,1.375,0.0,0.0,0.0,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,1933,4.65625,5.96875,1.3125,-13.59375,-13.65625,-0.0625,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,12267,1.9375,3.03125,1.09375,-16.3125,-16.59375,-0.28125,2.0
qwen3-4b,59,freq,desc,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,20,11.25,13.25,2.0,-7.0,-6.375,0.625,2.0
qwen3-4b,59,freq,val,zh,ja,ja,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,77530,82476,-1.3515625,2.46875,3.8203125,-19.6015625,-12.21875,7.3828125,2.0
qwen3-4b,59,freq,val,zh,ja,ja,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,35087,1167,0.91015625,7.46875,6.55859375,-17.33984375,-7.21875,10.12109375,2.0
qwen3-4b,59,freq,val,zh,ja,ja,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,420,16,8.1875,11.9375,3.75,-10.0625,-2.75,7.3125,2.0
qwen3-4b,59,freq,val,zh,ja,ja,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,634,7,7.59375,13.5625,5.96875,-10.65625,-1.125,9.53125,2.0
qwen3-4b,59,freq,val,zh,ja,ja,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,420,16,8.1875,11.9375,3.75,-10.0625,-2.75,7.3125,2.0
qwen3-4b,59,freq,val,zh,ja,ja,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,22258,59,1.8515625,10.625,8.7734375,-16.3984375,-4.0625,12.3359375,2.0
qwen3-4b,59,freq,val,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,38306,4260,0.69921875,6.15625,5.45703125,-17.55078125,-8.53125,9.01953125,2.0
qwen3-4b,59,freq,val,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,11271,136,3.0625,9.6875,6.625,-15.1875,-5.0,10.1875,2.0
qwen3-4b,59,freq,val,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,0,3,18.25,14.6875,-3.5625,0.0,0.0,0.0,2.0
qwen3-4b,59,freq,val,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,4234,1920,4.65625,7.0,2.34375,-13.59375,-7.6875,5.90625,2.0
qwen3-4b,59,freq,val,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,21351,6695,1.9375,5.6875,3.75,-16.3125,-9.0,7.3125,2.0
qwen3-4b,59,freq,val,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,3,72,2,11.25,15.5,4.25,-7.0,0.8125,7.8125,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,18413,-1.3515625,2.4375,3.7890625,-19.6015625,-16.5625,3.0390625,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,502,0.91015625,8.0625,7.15234375,-17.33984375,-10.9375,6.40234375,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,31,8.1875,12.375,4.1875,-10.0625,-6.625,3.4375,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,15,7.59375,13.8125,6.21875,-10.65625,-5.1875,5.46875,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,31,8.1875,12.375,4.1875,-10.0625,-6.625,3.4375,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,607,1.8515625,7.8125,5.9609375,-16.3984375,-11.1875,5.2109375,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,13702,0.69921875,2.984375,2.28515625,-17.55078125,-16.015625,1.53515625,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,816,3.0625,7.40625,4.34375,-15.1875,-11.59375,3.59375,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,19.0,0.75,0.0,0.0,0.0,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,2610,4.65625,5.6875,1.03125,-13.59375,-13.3125,0.28125,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,10307,1.9375,3.484375,1.546875,-16.3125,-15.515625,0.796875,2.0
qwen3-4b,59,freq,freq,zh,ja,ja,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,9,11.25,14.4375,3.1875,-7.0,-4.5625,2.4375,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,77530,-1.3515625,-1.3515625,0.0,-19.6015625,-19.6015625,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,35087,0.91015625,0.91015625,0.0,-17.33984375,-17.33984375,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,420,8.1875,8.1875,0.0,-10.0625,-10.0625,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,634,7.59375,7.59375,0.0,-10.65625,-10.65625,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,420,8.1875,8.1875,0.0,-10.0625,-10.0625,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,22258,1.8515625,1.8515625,0.0,-16.3984375,-16.3984375,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,38306,0.69921875,0.69921875,0.0,-17.55078125,-17.55078125,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,11271,3.0625,3.0625,0.0,-15.1875,-15.1875,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,18.25,0.0,0.0,0.0,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,4234,4.65625,4.65625,0.0,-13.59375,-13.59375,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,21351,1.9375,1.9375,0.0,-16.3125,-16.3125,0.0,2.0
qwen3-4b,59,desc,desc,zh,ja,ko,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,72,11.25,11.25,0.0,-7.0,-7.0,0.0,2.0
qwen3-4b,59,desc,val,zh,ja,ko,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,77530,125580,-1.3515625,-0.7421875,0.609375,-19.6015625,-12.8046875,6.796875,2.0
qwen3-4b,59,desc,val,zh,ja,ko,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,35087,59768,0.91015625,2.265625,1.35546875,-17.33984375,-9.796875,7.54296875,2.0
qwen3-4b,59,desc,val,zh,ja,ko,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,420,367,8.1875,9.0,0.8125,-10.0625,-3.0625,7.0,2.0
qwen3-4b,59,desc,val,zh,ja,ko,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,634,4446,7.59375,6.3125,-1.28125,-10.65625,-5.75,4.90625,2.0
qwen3-4b,59,desc,val,zh,ja,ko,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,420,367,8.1875,9.0,0.8125,-10.0625,-3.0625,7.0,2.0
qwen3-4b,59,desc,val,zh,ja,ko,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,22258,18239,1.8515625,4.5,2.6484375,-16.3984375,-7.5625,8.8359375,2.0
qwen3-4b,59,desc,val,zh,ja,ko,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,38306,56008,0.69921875,2.4375,1.73828125,-17.55078125,-9.625,7.92578125,2.0
qwen3-4b,59,desc,val,zh,ja,ko,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,11271,21503,3.0625,4.25,1.1875,-15.1875,-7.8125,7.375,2.0
qwen3-4b,59,desc,val,zh,ja,ko,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,0,2,18.25,12.0625,-6.1875,0.0,0.0,0.0,2.0
qwen3-4b,59,desc,val,zh,ja,ko,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,4234,3987,4.65625,6.46875,1.8125,-13.59375,-5.59375,8.0,2.0
qwen3-4b,59,desc,val,zh,ja,ko,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,21351,2297,1.9375,7.09375,5.15625,-16.3125,-4.96875,11.34375,2.0
qwen3-4b,59,desc,val,zh,ja,ko,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2,72,103,11.25,10.0,-1.25,-7.0,-2.0625,4.9375,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,77530,88833,-1.3515625,-3.625,-2.2734375,-19.6015625,-8.875,10.7265625,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,35087,54187,0.91015625,-1.4453125,-2.35546875,-17.33984375,-6.6953125,10.64453125,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,420,11603,8.1875,2.4375,-5.75,-10.0625,-2.8125,7.25,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,634,38131,7.59375,-0.318359375,-7.912109375,-10.65625,-5.568359375,5.087890625,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,420,11603,8.1875,2.4375,-5.75,-10.0625,-2.8125,7.25,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,22258,47126,1.8515625,-0.97265625,-2.82421875,-16.3984375,-6.22265625,10.17578125,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,38306,85739,0.69921875,-3.421875,-4.12109375,-17.55078125,-8.671875,8.87890625,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,11271,79291,3.0625,-3.015625,-6.078125,-15.1875,-8.265625,6.921875,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,0,2433,18.25,5.25,-13.0,0.0,0.0,0.0,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,4234,21600,4.65625,1.140625,-3.515625,-13.59375,-4.109375,9.484375,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,21351,163,1.9375,9.125,7.1875,-16.3125,3.875,20.1875,2.0
qwen3-4b,59,desc,freq,zh,ja,ko,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,2433,72,11380,11.25,2.484375,-8.765625,-7.0,-2.765625,4.234375,2.0
qwen3-4b,59,val,desc,zh,ja,ko,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,77530,65681,-1.3515625,-1.609375,-0.2578125,-19.6015625,-18.359375,1.2421875,2.0
qwen3-4b,59,val,desc,zh,ja,ko,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,35087,29403,0.91015625,0.515625,-0.39453125,-17.33984375,-16.234375,1.10546875,2.0
qwen3-4b,59,val,desc,zh,ja,ko,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,800,8.1875,6.4375,-1.75,-10.0625,-10.3125,-0.25,2.0
qwen3-4b,59,val,desc,zh,ja,ko,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,634,2811,7.59375,4.5,-3.09375,-10.65625,-12.25,-1.59375,2.0
qwen3-4b,59,val,desc,zh,ja,ko,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,420,800,8.1875,6.4375,-1.75,-10.0625,-10.3125,-0.25,2.0
qwen3-4b,59,val,desc,zh,ja,ko,es,doblado,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,22258,46466,1.8515625,-0.58984375,-2.44140625,-16.3984375,-17.33984375,-0.94140625,2.0
qwen3-4b,59,val,desc,zh,ja,ko,fr,courbe,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,38306,75541,0.69921875,-2.09375,-2.79296875,-17.55078125,-18.84375,-1.29296875,2.0
qwen3-4b,59,val,desc,zh,ja,ko,fr,tordu,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,11271,22527,3.0625,1.0546875,-2.0078125,-15.1875,-15.6953125,-0.5078125,2.0
qwen3-4b,59,val,desc,zh,ja,ko,ja,曲がった,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,0,0,18.25,16.75,-1.5,0.0,0.0,0.0,2.0
qwen3-4b,59,val,desc,zh,ja,ko,ko,굽은,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,4234,7176,4.65625,3.0625,-1.59375,-13.59375,-13.6875,-0.09375,2.0
qwen3-4b,59,val,desc,zh,ja,ko,ko,휘어진,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,21351,19499,1.9375,1.34375,-0.59375,-16.3125,-15.40625,0.90625,2.0
qwen3-4b,59,val,desc,zh,ja,ko,zh,弯,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,0,72,228,11.25,8.375,-2.875,-7.0,-8.375,-1.375,2.0
qwen3-4b,59,val,val,zh,ja,ko,de,gebogen,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,1,77530,85955,-1.3515625,-2.796875,-1.4453125,-19.6015625,-18.671875,0.9296875,2.0
qwen3-4b,59,val,val,zh,ja,ko,de,krumm,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,1,35087,49970,0.91015625,-1.0078125,-1.91796875,-17.33984375,-16.8828125,0.45703125,2.0
qwen3-4b,59,val,val,zh,ja,ko,en,curved,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,1,420,1418,8.1875,5.28125,-2.90625,-10.0625,-10.59375,-0.53125,2.0
qwen3-4b,59,val,val,zh,ja,ko,en,bent,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,1,634,4532,7.59375,3.5,-4.09375,-10.65625,-12.375,-1.71875,2.0
qwen3-4b,59,val,val,zh,ja,ko,es,curvo,まっすぐな,"""まっすぐな""的反义词是""",曲がった,0,1,420,1418,8.1875,5.28125,-2.90625,-10.0625,-10.59375,-0.53125,2.0
