model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,54,val,freq,ko,zh,ko,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,2205,56907,5.125,-1.859375,-6.984375,-1.0,-7.234375,-6.234375,2.0
qwen3-4b,54,val,freq,ko,zh,ko,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,2926,24195,4.6875,0.2490234375,-4.4384765625,-1.4375,-5.1259765625,-3.6884765625,2.0
qwen3-4b,54,val,freq,ko,zh,ko,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,114,954,10.5,6.0625,-4.4375,4.375,0.6875,-3.6875,2.0
qwen3-4b,54,val,freq,ko,zh,ko,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,1018,14308,6.40625,1.2578125,-5.1484375,0.28125,-4.1171875,-4.3984375,2.0
qwen3-4b,54,val,freq,ko,zh,ko,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,62752,30273,-1.1640625,-0.2333984375,0.9306640625,-7.2890625,-5.6083984375,1.6806640625,2.0
qwen3-4b,54,val,freq,ko,zh,ko,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,59852,110419,-1.0234375,-4.59375,-3.5703125,-7.1484375,-9.96875,-2.8203125,2.0
qwen3-4b,54,val,freq,ko,zh,ko,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,114,954,10.5,6.0625,-4.4375,4.375,0.6875,-3.6875,2.0
qwen3-4b,54,val,freq,ko,zh,ko,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,2287,4816,5.09375,3.171875,-1.921875,-1.03125,-2.203125,-1.171875,2.0
qwen3-4b,54,val,freq,ko,zh,ko,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,1751,1666,5.5,5.0,-0.5,-0.625,-0.375,0.25,2.0
qwen3-4b,54,val,freq,ko,zh,ko,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,441,1448,8.0,5.25,-2.75,1.875,-0.125,-2.0,2.0
qwen3-4b,54,val,freq,ko,zh,ko,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,52,17,11.5625,12.875,1.3125,5.4375,7.5,2.0625,2.0
qwen3-4b,54,val,freq,ko,zh,ko,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,52,17,11.5625,12.875,1.3125,5.4375,7.5,2.0625,2.0
qwen3-4b,54,val,freq,ko,zh,ko,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,0,0,18.5,14.75,-3.75,12.375,9.375,-3.0,2.0
qwen3-4b,54,val,freq,ko,zh,ko,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1360,1207,1360,6.125,5.375,-0.75,0.0,0.0,0.0,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,2205,179,5.125,9.0,3.875,-1.0,-6.5,-5.5,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,2926,677,4.6875,7.03125,2.34375,-1.4375,-8.46875,-7.03125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,114,4,10.5,15.0625,4.5625,4.375,-0.4375,-4.8125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,1018,38,6.40625,11.25,4.84375,0.28125,-4.25,-4.53125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,62752,20147,-1.1640625,1.3828125,2.546875,-7.2890625,-14.1171875,-6.828125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,59852,21307,-1.0234375,1.2734375,2.296875,-7.1484375,-14.2265625,-7.078125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,114,4,10.5,15.0625,4.5625,4.375,-0.4375,-4.8125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,2287,1356,5.09375,5.875,0.78125,-1.03125,-9.625,-8.59375,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,1751,77,5.5,10.375,4.875,-0.625,-5.125,-4.5,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,441,10,8.0,13.375,5.375,1.875,-2.125,-4.0,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,52,1,11.5625,16.125,4.5625,5.4375,0.625,-4.8125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,52,1,11.5625,16.125,4.5625,5.4375,0.625,-4.8125,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,0,0,18.5,17.125,-1.375,12.375,1.625,-10.75,2.0
qwen3-4b,54,freq,desc,ko,zh,ko,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,1207,3,6.125,15.5,9.375,0.0,0.0,0.0,2.0
qwen3-4b,54,freq,val,ko,zh,ko,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,2205,95,5.125,11.3125,6.1875,-1.0,-3.25,-2.25,2.0
qwen3-4b,54,freq,val,ko,zh,ko,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,2926,460,4.6875,9.0,4.3125,-1.4375,-5.5625,-4.125,2.0
qwen3-4b,54,freq,val,ko,zh,ko,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,114,20,10.5,13.1875,2.6875,4.375,-1.375,-5.75,2.0
qwen3-4b,54,freq,val,ko,zh,ko,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,1018,78,6.40625,11.5625,5.15625,0.28125,-3.0,-3.28125,2.0
qwen3-4b,54,freq,val,ko,zh,ko,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,62752,8675,-1.1640625,5.21875,6.3828125,-7.2890625,-9.34375,-2.0546875,2.0
qwen3-4b,54,freq,val,ko,zh,ko,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,59852,6757,-1.0234375,5.53125,6.5546875,-7.1484375,-9.03125,-1.8828125,2.0
qwen3-4b,54,freq,val,ko,zh,ko,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,114,20,10.5,13.1875,2.6875,4.375,-1.375,-5.75,2.0
qwen3-4b,54,freq,val,ko,zh,ko,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,2287,1300,5.09375,7.6875,2.59375,-1.03125,-6.875,-5.84375,2.0
qwen3-4b,54,freq,val,ko,zh,ko,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,1751,144,5.5,10.6875,5.1875,-0.625,-3.875,-3.25,2.0
qwen3-4b,54,freq,val,ko,zh,ko,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,441,70,8.0,11.6875,3.6875,1.875,-2.875,-4.75,2.0
qwen3-4b,54,freq,val,ko,zh,ko,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,52,1,11.5625,17.5,5.9375,5.4375,2.9375,-2.5,2.0
qwen3-4b,54,freq,val,ko,zh,ko,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,52,1,11.5625,17.5,5.9375,5.4375,2.9375,-2.5,2.0
qwen3-4b,54,freq,val,ko,zh,ko,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,0,29,18.5,12.875,-5.625,12.375,-1.6875,-14.0625,2.0
qwen3-4b,54,freq,val,ko,zh,ko,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,1207,4,6.125,14.5625,8.4375,0.0,0.0,0.0,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,2205,179,5.125,9.0,3.875,-1.0,-6.5,-5.5,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,2926,677,4.6875,7.03125,2.34375,-1.4375,-8.46875,-7.03125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,114,4,10.5,15.0625,4.5625,4.375,-0.4375,-4.8125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,1018,38,6.40625,11.25,4.84375,0.28125,-4.25,-4.53125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,62752,20147,-1.1640625,1.3828125,2.546875,-7.2890625,-14.1171875,-6.828125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,59852,21307,-1.0234375,1.2734375,2.296875,-7.1484375,-14.2265625,-7.078125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,114,4,10.5,15.0625,4.5625,4.375,-0.4375,-4.8125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,2287,1356,5.09375,5.875,0.78125,-1.03125,-9.625,-8.59375,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,1751,77,5.5,10.375,4.875,-0.625,-5.125,-4.5,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,441,10,8.0,13.375,5.375,1.875,-2.125,-4.0,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,52,1,11.5625,16.125,4.5625,5.4375,0.625,-4.8125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,52,1,11.5625,16.125,4.5625,5.4375,0.625,-4.8125,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,0,0,18.5,17.125,-1.375,12.375,1.625,-10.75,2.0
qwen3-4b,54,freq,freq,ko,zh,ko,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,3,1207,3,6.125,15.5,9.375,0.0,0.0,0.0,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,2205,2132,5.125,5.15625,0.03125,-1.0,-0.9375,0.0625,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,2926,2833,4.6875,4.71875,0.03125,-1.4375,-1.375,0.0625,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,114,108,10.5,10.5625,0.0625,4.375,4.46875,0.09375,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,1018,968,6.40625,6.46875,0.0625,0.28125,0.375,0.09375,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,62752,61001,-1.1640625,-1.09375,0.0703125,-7.2890625,-7.1875,0.1015625,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,59852,60048,-1.0234375,-1.046875,-0.0234375,-7.1484375,-7.140625,0.0078125,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,114,108,10.5,10.5625,0.0625,4.375,4.46875,0.09375,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,2287,2158,5.09375,5.15625,0.0625,-1.03125,-0.9375,0.09375,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,1751,1770,5.5,5.46875,-0.03125,-0.625,-0.625,0.0,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,441,449,8.0,7.96875,-0.03125,1.875,1.875,0.0,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,52,51,11.5625,11.5625,0.0,5.4375,5.46875,0.03125,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,52,51,11.5625,11.5625,0.0,5.4375,5.46875,0.03125,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,0,0,18.5,18.5,0.0,12.375,12.40625,0.03125,2.0
qwen3-4b,54,desc,desc,ko,zh,zh,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1212,1207,1212,6.125,6.09375,-0.03125,0.0,0.0,0.0,2.0
qwen3-4b,54,desc,val,ko,zh,zh,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,2205,219,5.125,12.6875,7.5625,-1.0,-4.9375,-3.9375,2.0
qwen3-4b,54,desc,val,ko,zh,zh,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,2926,449,4.6875,12.125,7.4375,-1.4375,-5.5,-4.0625,2.0
qwen3-4b,54,desc,val,ko,zh,zh,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,114,134,10.5,13.125,2.625,4.375,-4.5,-8.875,2.0
qwen3-4b,54,desc,val,ko,zh,zh,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,1018,143,6.40625,13.0625,6.65625,0.28125,-4.5625,-4.84375,2.0
qwen3-4b,54,desc,val,ko,zh,zh,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,62752,26525,-1.1640625,7.59375,8.7578125,-7.2890625,-10.03125,-2.7421875,2.0
qwen3-4b,54,desc,val,ko,zh,zh,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,59852,9401,-1.0234375,9.0,10.0234375,-7.1484375,-8.625,-1.4765625,2.0
qwen3-4b,54,desc,val,ko,zh,zh,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,114,134,10.5,13.125,2.625,4.375,-4.5,-8.875,2.0
qwen3-4b,54,desc,val,ko,zh,zh,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,2287,5638,5.09375,9.625,4.53125,-1.03125,-8.0,-6.96875,2.0
qwen3-4b,54,desc,val,ko,zh,zh,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,1751,55,5.5,13.875,8.375,-0.625,-3.75,-3.125,2.0
qwen3-4b,54,desc,val,ko,zh,zh,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,441,421,8.0,12.1875,4.1875,1.875,-5.4375,-7.3125,2.0
qwen3-4b,54,desc,val,ko,zh,zh,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,52,0,11.5625,19.0,7.4375,5.4375,1.375,-4.0625,2.0
qwen3-4b,54,desc,val,ko,zh,zh,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,52,0,11.5625,19.0,7.4375,5.4375,1.375,-4.0625,2.0
qwen3-4b,54,desc,val,ko,zh,zh,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,0,21,18.5,14.6875,-3.8125,12.375,-2.9375,-15.3125,2.0
qwen3-4b,54,desc,val,ko,zh,zh,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,1207,1,6.125,17.625,11.5,0.0,0.0,0.0,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,2205,3992,5.125,6.4375,1.3125,-1.0,-10.5625,-9.5625,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,2926,1116,4.6875,8.1875,3.5,-1.4375,-8.8125,-7.375,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,114,589,10.5,9.0,-1.5,4.375,-8.0,-12.375,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,1018,405,6.40625,9.5,3.09375,0.28125,-7.5,-7.78125,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,62752,24416,-1.1640625,2.953125,4.1171875,-7.2890625,-14.046875,-6.7578125,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,59852,11041,-1.0234375,4.6875,5.7109375,-7.1484375,-12.3125,-5.1640625,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,114,589,10.5,9.0,-1.5,4.375,-8.0,-12.375,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,2287,24316,5.09375,2.96875,-2.125,-1.03125,-14.03125,-13.0,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,1751,14,5.5,13.625,8.125,-0.625,-3.375,-2.75,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,441,66,8.0,11.625,3.625,1.875,-5.375,-7.25,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,52,0,11.5625,18.875,7.3125,5.4375,1.875,-3.5625,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,52,0,11.5625,18.875,7.3125,5.4375,1.875,-3.5625,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,0,476,18.5,9.375,-9.125,12.375,-7.625,-20.0,2.0
qwen3-4b,54,desc,freq,ko,zh,zh,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1,1207,1,6.125,17.0,10.875,0.0,0.0,0.0,2.0
qwen3-4b,54,val,desc,ko,zh,zh,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,2205,7468,5.125,1.953125,-3.171875,-1.0,-2.796875,-1.796875,2.0
qwen3-4b,54,val,desc,ko,zh,zh,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,2926,8254,4.6875,1.78125,-2.90625,-1.4375,-2.96875,-1.53125,2.0
qwen3-4b,54,val,desc,ko,zh,zh,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,114,370,10.5,7.59375,-2.90625,4.375,2.84375,-1.53125,2.0
qwen3-4b,54,val,desc,ko,zh,zh,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,1018,4720,6.40625,2.703125,-3.703125,0.28125,-2.046875,-2.328125,2.0
qwen3-4b,54,val,desc,ko,zh,zh,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,62752,71784,-1.1640625,-3.078125,-1.9140625,-7.2890625,-7.828125,-0.5390625,2.0
qwen3-4b,54,val,desc,ko,zh,zh,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,59852,86030,-1.0234375,-3.828125,-2.8046875,-7.1484375,-8.578125,-1.4296875,2.0
qwen3-4b,54,val,desc,ko,zh,zh,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,114,370,10.5,7.59375,-2.90625,4.375,2.84375,-1.53125,2.0
qwen3-4b,54,val,desc,ko,zh,zh,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,2287,4740,5.09375,2.703125,-2.390625,-1.03125,-2.046875,-1.015625,2.0
qwen3-4b,54,val,desc,ko,zh,zh,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,1751,1264,5.5,4.96875,-0.53125,-0.625,0.21875,0.84375,2.0
qwen3-4b,54,val,desc,ko,zh,zh,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,441,428,8.0,7.28125,-0.71875,1.875,2.53125,0.65625,2.0
qwen3-4b,54,val,desc,ko,zh,zh,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,52,98,11.5625,10.3125,-1.25,5.4375,5.5625,0.125,2.0
qwen3-4b,54,val,desc,ko,zh,zh,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,52,98,11.5625,10.3125,-1.25,5.4375,5.5625,0.125,2.0
qwen3-4b,54,val,desc,ko,zh,zh,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,0,0,18.5,17.5,-1.0,12.375,12.75,0.375,2.0
qwen3-4b,54,val,desc,ko,zh,zh,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,1418,1207,1418,6.125,4.75,-1.375,0.0,0.0,0.0,2.0
qwen3-4b,54,val,val,ko,zh,zh,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,2205,4021,5.125,3.171875,-1.953125,-1.0,-0.890625,0.109375,2.0
qwen3-4b,54,val,val,ko,zh,zh,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,2926,6985,4.6875,2.265625,-2.421875,-1.4375,-1.796875,-0.359375,2.0
qwen3-4b,54,val,val,ko,zh,zh,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,114,343,10.5,7.96875,-2.53125,4.375,3.90625,-0.46875,2.0
qwen3-4b,54,val,val,ko,zh,zh,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,1018,3469,6.40625,3.40625,-3.0,0.28125,-0.65625,-0.9375,2.0
qwen3-4b,54,val,val,ko,zh,zh,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,62752,63917,-1.1640625,-2.421875,-1.2578125,-7.2890625,-6.484375,0.8046875,2.0
qwen3-4b,54,val,val,ko,zh,zh,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,59852,78557,-1.0234375,-3.1875,-2.1640625,-7.1484375,-7.25,-0.1015625,2.0
qwen3-4b,54,val,val,ko,zh,zh,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,114,343,10.5,7.96875,-2.53125,4.375,3.90625,-0.46875,2.0
qwen3-4b,54,val,val,ko,zh,zh,fr,grossier,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,2287,3335,5.09375,3.46875,-1.625,-1.03125,-0.59375,0.4375,2.0
qwen3-4b,54,val,val,ko,zh,zh,ja,失礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,1751,2255,5.5,4.09375,-1.40625,-0.625,0.03125,0.65625,2.0
qwen3-4b,54,val,val,ko,zh,zh,ja,無礼な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,441,510,8.0,7.03125,-0.96875,1.875,2.96875,1.09375,2.0
qwen3-4b,54,val,val,ko,zh,zh,ja,粗略な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,52,145,11.5625,9.75,-1.8125,5.4375,5.6875,0.25,2.0
qwen3-4b,54,val,val,ko,zh,zh,ja,粗雑な,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,52,145,11.5625,9.75,-1.8125,5.4375,5.6875,0.25,2.0
qwen3-4b,54,val,val,ko,zh,zh,ko,무례한,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,0,0,18.5,17.625,-0.875,12.375,13.5625,1.1875,2.0
qwen3-4b,54,val,val,ko,zh,zh,zh,不礼貌,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,2295,1207,2295,6.125,4.0625,-2.0625,0.0,0.0,0.0,2.0
qwen3-4b,54,val,freq,ko,zh,zh,de,unhöflich,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,2205,12914,5.125,-1.4921875,-6.6171875,-1.0,-13.9296875,-12.9296875,2.0
qwen3-4b,54,val,freq,ko,zh,zh,de,grob,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,2926,2941,4.6875,1.0390625,-3.6484375,-1.4375,-11.3984375,-9.9609375,2.0
qwen3-4b,54,val,freq,ko,zh,zh,en,impolite,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,114,133,10.5,6.125,-4.375,4.375,-6.3125,-10.6875,2.0
qwen3-4b,54,val,freq,ko,zh,zh,en,rude,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,1018,592,6.40625,3.65625,-2.75,0.28125,-8.78125,-9.0625,2.0
qwen3-4b,54,val,freq,ko,zh,zh,es,descortés,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,62752,27773,-1.1640625,-2.96875,-1.8046875,-7.2890625,-15.40625,-8.1171875,2.0
qwen3-4b,54,val,freq,ko,zh,zh,es,maleducado,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,59852,15889,-1.0234375,-1.8828125,-0.859375,-7.1484375,-14.3203125,-7.171875,2.0
qwen3-4b,54,val,freq,ko,zh,zh,fr,impoli,礼貌,"""礼貌""의 반대말은 """,不礼貌,1207,4,114,133,10.5,6.125,-4.375,4.375,-6.3125,-10.6875,2.0
