model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,42,val,val,en,es,ja,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1103,6.78125,5.375,-1.40625,-16.59375,-15.75,0.84375,2.0
qwen3-4b,42,val,freq,en,es,ja,de,lang,corto,"The opposite of ""corto"" is """,largo,0,7,102,88,11.375,7.25,-4.125,-12.0,-4.125,7.875,2.0
qwen3-4b,42,val,freq,en,es,ja,en,long,corto,"The opposite of ""corto"" is """,largo,0,7,1,0,19.375,17.125,-2.25,-4.0,5.75,9.75,2.0
qwen3-4b,42,val,freq,en,es,ja,es,largo,corto,"The opposite of ""corto"" is """,largo,0,7,0,7,23.375,11.375,-12.0,0.0,0.0,0.0,2.0
qwen3-4b,42,val,freq,en,es,ja,fr,long,corto,"The opposite of ""corto"" is """,largo,0,7,1,0,19.375,17.125,-2.25,-4.0,5.75,9.75,2.0
qwen3-4b,42,val,freq,en,es,ja,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,7,3685,5,4.875,13.0,8.125,-18.5,1.625,20.125,2.0
qwen3-4b,42,val,freq,en,es,ja,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,7,5548,804,3.953125,4.46875,0.515625,-19.421875,-6.90625,12.515625,2.0
qwen3-4b,42,val,freq,en,es,ja,zh,长,corto,"The opposite of ""corto"" is """,largo,0,7,1561,13,6.78125,10.0625,3.28125,-16.59375,-1.3125,15.28125,2.0
qwen3-4b,42,freq,desc,en,es,ja,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,93,11.375,11.1875,-0.1875,-12.0,-11.6875,0.3125,2.0
qwen3-4b,42,freq,desc,en,es,ja,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.25,-0.125,-4.0,-3.625,0.375,2.0
qwen3-4b,42,freq,desc,en,es,ja,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,22.875,-0.5,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,desc,en,es,ja,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.25,-0.125,-4.0,-3.625,0.375,2.0
qwen3-4b,42,freq,desc,en,es,ja,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3783,4.875,4.5625,-0.3125,-18.5,-18.3125,0.1875,2.0
qwen3-4b,42,freq,desc,en,es,ja,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5522,3.953125,3.734375,-0.21875,-19.421875,-19.140625,0.28125,2.0
qwen3-4b,42,freq,desc,en,es,ja,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1598,6.78125,6.4375,-0.34375,-16.59375,-16.4375,0.15625,2.0
qwen3-4b,42,freq,val,en,es,ja,de,lang,corto,"The opposite of ""corto"" is """,largo,0,1,102,65,11.375,12.3125,0.9375,-12.0,-6.4375,5.5625,2.0
qwen3-4b,42,freq,val,en,es,ja,en,long,corto,"The opposite of ""corto"" is """,largo,0,1,1,0,19.375,20.0,0.625,-4.0,1.25,5.25,2.0
qwen3-4b,42,freq,val,en,es,ja,es,largo,corto,"The opposite of ""corto"" is """,largo,0,1,0,1,23.375,18.75,-4.625,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,val,en,es,ja,fr,long,corto,"The opposite of ""corto"" is """,largo,0,1,1,0,19.375,20.0,0.625,-4.0,1.25,5.25,2.0
qwen3-4b,42,freq,val,en,es,ja,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,1,3685,266,4.875,10.375,5.5,-18.5,-8.375,10.125,2.0
qwen3-4b,42,freq,val,en,es,ja,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,1,5548,1048,3.953125,8.25,4.296875,-19.421875,-10.5,8.921875,2.0
qwen3-4b,42,freq,val,en,es,ja,zh,长,corto,"The opposite of ""corto"" is """,largo,0,1,1561,37,6.78125,13.125,6.34375,-16.59375,-5.625,10.96875,2.0
qwen3-4b,42,freq,freq,en,es,ja,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,103,11.375,11.0,-0.375,-12.0,-12.0,0.0,2.0
qwen3-4b,42,freq,freq,en,es,ja,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.875,-0.5,-4.0,-4.125,-0.125,2.0
qwen3-4b,42,freq,freq,en,es,ja,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.0,-0.375,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,freq,en,es,ja,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.875,-0.5,-4.0,-4.125,-0.125,2.0
qwen3-4b,42,freq,freq,en,es,ja,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3663,4.875,4.625,-0.25,-18.5,-18.375,0.125,2.0
qwen3-4b,42,freq,freq,en,es,ja,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5606,3.953125,3.6875,-0.265625,-19.421875,-19.3125,0.109375,2.0
qwen3-4b,42,freq,freq,en,es,ja,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1591,6.78125,6.4375,-0.34375,-16.59375,-16.5625,0.03125,2.0
qwen3-4b,42,desc,desc,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,102,11.375,11.375,0.0,-12.0,-12.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.375,0.0,-4.0,-4.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.375,0.0,-4.0,-4.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3685,4.875,4.875,0.0,-18.5,-18.5,0.0,2.0
qwen3-4b,42,desc,desc,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5548,3.953125,3.953125,0.0,-19.421875,-19.421875,0.0,2.0
qwen3-4b,42,desc,desc,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1561,6.78125,6.78125,0.0,-16.59375,-16.59375,0.0,2.0
qwen3-4b,42,desc,val,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,7,102,1920,11.375,6.5,-4.875,-12.0,-6.625,5.375,2.0
qwen3-4b,42,desc,val,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,7,1,0,19.375,17.125,-2.25,-4.0,4.0,8.0,2.0
qwen3-4b,42,desc,val,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,7,0,7,23.375,13.125,-10.25,0.0,0.0,0.0,2.0
qwen3-4b,42,desc,val,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,7,1,0,19.375,17.125,-2.25,-4.0,4.0,8.0,2.0
qwen3-4b,42,desc,val,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,7,3685,42,4.875,11.1875,6.3125,-18.5,-1.9375,16.5625,2.0
qwen3-4b,42,desc,val,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,7,5548,71,3.953125,10.5625,6.609375,-19.421875,-2.5625,16.859375,2.0
qwen3-4b,42,desc,val,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,7,1561,334,6.78125,8.5,1.71875,-16.59375,-4.625,11.96875,2.0
qwen3-4b,42,desc,freq,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,5985,102,30855,11.375,0.21875,-11.15625,-12.0,-3.34375,8.65625,2.0
qwen3-4b,42,desc,freq,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,5985,1,367,19.375,7.84375,-11.53125,-4.0,4.28125,8.28125,2.0
qwen3-4b,42,desc,freq,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,5985,0,5985,23.375,3.5625,-19.8125,0.0,0.0,0.0,2.0
qwen3-4b,42,desc,freq,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,5985,1,367,19.375,7.84375,-11.53125,-4.0,4.28125,8.28125,2.0
qwen3-4b,42,desc,freq,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,5985,3685,5099,4.875,3.84375,-1.03125,-18.5,0.28125,18.78125,2.0
qwen3-4b,42,desc,freq,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,5985,5548,24,3.953125,11.25,7.296875,-19.421875,7.6875,27.109375,2.0
qwen3-4b,42,desc,freq,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,5985,1561,3874,6.78125,4.3125,-2.46875,-16.59375,0.75,17.34375,2.0
qwen3-4b,42,val,desc,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,78,11.375,10.0,-1.375,-12.0,-11.0,1.0,2.0
qwen3-4b,42,val,desc,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.625,-0.75,-4.0,-2.375,1.625,2.0
qwen3-4b,42,val,desc,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,21.0,-2.375,0.0,0.0,0.0,2.0
qwen3-4b,42,val,desc,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.625,-0.75,-4.0,-2.375,1.625,2.0
qwen3-4b,42,val,desc,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3940,4.875,2.546875,-2.328125,-18.5,-18.453125,0.046875,2.0
qwen3-4b,42,val,desc,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,6087,3.953125,1.5,-2.453125,-19.421875,-19.5,-0.078125,2.0
qwen3-4b,42,val,desc,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1194,6.78125,5.3125,-1.46875,-16.59375,-15.6875,0.90625,2.0
qwen3-4b,42,val,val,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,82,11.375,9.75,-1.625,-12.0,-11.375,0.625,2.0
qwen3-4b,42,val,val,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.5,-0.875,-4.0,-2.625,1.375,2.0
qwen3-4b,42,val,val,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,21.125,-2.25,0.0,0.0,0.0,2.0
qwen3-4b,42,val,val,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.5,-0.875,-4.0,-2.625,1.375,2.0
qwen3-4b,42,val,val,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3945,4.875,2.4375,-2.4375,-18.5,-18.6875,-0.1875,2.0
qwen3-4b,42,val,val,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5467,3.953125,1.6640625,-2.2890625,-19.421875,-19.4609375,-0.0390625,2.0
qwen3-4b,42,val,val,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1128,6.78125,5.3125,-1.46875,-16.59375,-15.8125,0.78125,2.0
qwen3-4b,42,val,freq,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,2370,102,3819,11.375,2.0625,-9.3125,-12.0,-0.765625,11.234375,2.0
qwen3-4b,42,val,freq,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,2370,1,74,19.375,7.90625,-11.46875,-4.0,5.078125,9.078125,2.0
qwen3-4b,42,val,freq,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,2370,0,2370,23.375,2.828125,-20.546875,0.0,0.0,0.0,2.0
qwen3-4b,42,val,freq,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,2370,1,74,19.375,7.90625,-11.46875,-4.0,5.078125,9.078125,2.0
qwen3-4b,42,val,freq,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,2370,3685,1443,4.875,3.640625,-1.234375,-18.5,0.8125,19.3125,2.0
qwen3-4b,42,val,freq,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,2370,5548,30,3.953125,9.0625,5.109375,-19.421875,6.234375,25.65625,2.0
qwen3-4b,42,val,freq,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,2370,1561,1403,6.78125,3.671875,-3.109375,-16.59375,0.84375,17.4375,2.0
qwen3-4b,42,freq,desc,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,97,11.375,11.4375,0.0625,-12.0,-11.9375,0.0625,2.0
qwen3-4b,42,freq,desc,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.5,0.125,-4.0,-3.875,0.125,2.0
qwen3-4b,42,freq,desc,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,desc,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.5,0.125,-4.0,-3.875,0.125,2.0
qwen3-4b,42,freq,desc,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3602,4.875,4.90625,0.03125,-18.5,-18.46875,0.03125,2.0
qwen3-4b,42,freq,desc,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5642,3.953125,3.890625,-0.0625,-19.421875,-19.484375,-0.0625,2.0
qwen3-4b,42,freq,desc,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1550,6.78125,6.78125,0.0,-16.59375,-16.59375,0.0,2.0
qwen3-4b,42,freq,val,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,2,102,47,11.375,13.125,1.75,-12.0,-5.75,6.25,2.0
qwen3-4b,42,freq,val,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,2,1,0,19.375,22.125,2.75,-4.0,3.25,7.25,2.0
qwen3-4b,42,freq,val,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,2,0,2,23.375,18.875,-4.5,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,val,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,2,1,0,19.375,22.125,2.75,-4.0,3.25,7.25,2.0
qwen3-4b,42,freq,val,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,2,3685,51,4.875,13.0,8.125,-18.5,-5.875,12.625,2.0
qwen3-4b,42,freq,val,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,2,5548,701,3.953125,8.625,4.671875,-19.421875,-10.25,9.171875,2.0
qwen3-4b,42,freq,val,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,2,1561,72,6.78125,12.4375,5.65625,-16.59375,-6.4375,10.15625,2.0
qwen3-4b,42,freq,freq,en,es,ko,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,97,11.375,11.4375,0.0625,-12.0,-11.9375,0.0625,2.0
qwen3-4b,42,freq,freq,en,es,ko,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.5,0.125,-4.0,-3.875,0.125,2.0
qwen3-4b,42,freq,freq,en,es,ko,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,freq,en,es,ko,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.5,0.125,-4.0,-3.875,0.125,2.0
qwen3-4b,42,freq,freq,en,es,ko,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3602,4.875,4.90625,0.03125,-18.5,-18.46875,0.03125,2.0
qwen3-4b,42,freq,freq,en,es,ko,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5642,3.953125,3.890625,-0.0625,-19.421875,-19.484375,-0.0625,2.0
qwen3-4b,42,freq,freq,en,es,ko,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1550,6.78125,6.78125,0.0,-16.59375,-16.59375,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,102,11.375,11.375,0.0,-12.0,-12.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.375,0.0,-4.0,-4.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.375,0.0,-4.0,-4.0,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3685,4.875,4.875,0.0,-18.5,-18.5,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5548,3.953125,3.953125,0.0,-19.421875,-19.421875,0.0,2.0
qwen3-4b,42,desc,desc,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1561,6.78125,6.78125,0.0,-16.59375,-16.59375,0.0,2.0
qwen3-4b,42,desc,val,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,1,102,73,11.375,14.6875,3.3125,-12.0,-5.4375,6.5625,2.0
qwen3-4b,42,desc,val,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,1,1,0,19.375,22.125,2.75,-4.0,2.0,6.0,2.0
qwen3-4b,42,desc,val,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,1,0,1,23.375,20.125,-3.25,0.0,0.0,0.0,2.0
qwen3-4b,42,desc,val,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,1,1,0,19.375,22.125,2.75,-4.0,2.0,6.0,2.0
qwen3-4b,42,desc,val,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,1,3685,273,4.875,13.0625,8.1875,-18.5,-7.0625,11.4375,2.0
qwen3-4b,42,desc,val,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,1,5548,1617,3.953125,10.625,6.671875,-19.421875,-9.5,9.921875,2.0
qwen3-4b,42,desc,val,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,1,1561,3,6.78125,19.25,12.46875,-16.59375,-0.875,15.71875,2.0
qwen3-4b,42,desc,freq,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,28,102,212,11.375,10.8125,-0.5625,-12.0,-3.0625,8.9375,2.0
qwen3-4b,42,desc,freq,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,28,1,2,19.375,18.5,-0.875,-4.0,4.625,8.625,2.0
qwen3-4b,42,desc,freq,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,28,0,28,23.375,13.875,-9.5,0.0,0.0,0.0,2.0
qwen3-4b,42,desc,freq,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,28,1,2,19.375,18.5,-0.875,-4.0,4.625,8.625,2.0
qwen3-4b,42,desc,freq,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,28,3685,156,4.875,11.1875,6.3125,-18.5,-2.6875,15.8125,2.0
qwen3-4b,42,desc,freq,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,28,5548,2344,3.953125,8.0625,4.109375,-19.421875,-5.8125,13.609375,2.0
qwen3-4b,42,desc,freq,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,28,1561,0,6.78125,21.875,15.09375,-16.59375,8.0,24.59375,2.0
qwen3-4b,42,val,desc,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,110,11.375,9.8125,-1.5625,-12.0,-11.8125,0.1875,2.0
qwen3-4b,42,val,desc,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.875,-0.5,-4.0,-2.75,1.25,2.0
qwen3-4b,42,val,desc,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,21.625,-1.75,0.0,0.0,0.0,2.0
qwen3-4b,42,val,desc,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,18.875,-0.5,-4.0,-2.75,1.25,2.0
qwen3-4b,42,val,desc,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,4031,4.875,2.75,-2.125,-18.5,-18.875,-0.375,2.0
qwen3-4b,42,val,desc,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,6791,3.953125,1.4765625,-2.4765625,-19.421875,-20.1484375,-0.7265625,2.0
qwen3-4b,42,val,desc,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1223,6.78125,5.53125,-1.25,-16.59375,-16.09375,0.5,2.0
qwen3-4b,42,val,val,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,80,11.375,10.375,-1.0,-12.0,-11.25,0.75,2.0
qwen3-4b,42,val,val,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.375,0.0,-4.0,-2.25,1.75,2.0
qwen3-4b,42,val,val,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,21.625,-1.75,0.0,0.0,0.0,2.0
qwen3-4b,42,val,val,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.375,0.0,-4.0,-2.25,1.75,2.0
qwen3-4b,42,val,val,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,3890,4.875,2.96875,-1.90625,-18.5,-18.65625,-0.15625,2.0
qwen3-4b,42,val,val,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5377,3.953125,2.171875,-1.78125,-19.421875,-19.453125,-0.03125,2.0
qwen3-4b,42,val,val,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1075,6.78125,6.0,-0.78125,-16.59375,-15.625,0.96875,2.0
qwen3-4b,42,val,freq,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,22,102,122,11.375,6.5,-4.875,-12.0,-3.3125,8.6875,2.0
qwen3-4b,42,val,freq,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,22,1,2,19.375,15.875,-3.5,-4.0,6.0625,10.0625,2.0
qwen3-4b,42,val,freq,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,22,0,22,23.375,9.8125,-13.5625,0.0,0.0,0.0,2.0
qwen3-4b,42,val,freq,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,22,1,2,19.375,15.875,-3.5,-4.0,6.0625,10.0625,2.0
qwen3-4b,42,val,freq,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,22,3685,410,4.875,4.4375,-0.4375,-18.5,-5.375,13.125,2.0
qwen3-4b,42,val,freq,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,22,5548,1589,3.953125,2.296875,-1.65625,-19.421875,-7.515625,11.90625,2.0
qwen3-4b,42,val,freq,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,22,1561,0,6.78125,15.9375,9.15625,-16.59375,6.125,22.71875,2.0
qwen3-4b,42,freq,desc,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,100,11.375,11.0,-0.375,-12.0,-12.0,0.0,2.0
qwen3-4b,42,freq,desc,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.0,-0.375,-4.0,-4.0,0.0,2.0
qwen3-4b,42,freq,desc,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.0,-0.375,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,desc,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.0,-0.375,-4.0,-4.0,0.0,2.0
qwen3-4b,42,freq,desc,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,2318,4.875,5.40625,0.53125,-18.5,-17.59375,0.90625,2.0
qwen3-4b,42,freq,desc,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,4931,3.953125,3.765625,-0.1875,-19.421875,-19.234375,0.1875,2.0
qwen3-4b,42,freq,desc,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,0,1561,1485,6.78125,6.375,-0.40625,-16.59375,-16.625,-0.03125,2.0
qwen3-4b,42,freq,val,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,1,102,95,11.375,13.5,2.125,-12.0,-5.75,6.25,2.0
qwen3-4b,42,freq,val,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,1,1,0,19.375,21.375,2.0,-4.0,2.125,6.125,2.0
qwen3-4b,42,freq,val,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,1,0,1,23.375,19.25,-4.125,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,val,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,1,1,0,19.375,21.375,2.0,-4.0,2.125,6.125,2.0
qwen3-4b,42,freq,val,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,1,3685,134,4.875,13.0625,8.1875,-18.5,-6.1875,12.3125,2.0
qwen3-4b,42,freq,val,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,1,5548,2047,3.953125,9.375,5.421875,-19.421875,-9.875,9.546875,2.0
qwen3-4b,42,freq,val,en,es,zh,zh,长,corto,"The opposite of ""corto"" is """,largo,0,1,1561,104,6.78125,13.375,6.59375,-16.59375,-5.875,10.71875,2.0
qwen3-4b,42,freq,freq,en,es,zh,de,lang,corto,"The opposite of ""corto"" is """,largo,0,0,102,97,11.375,11.125,-0.25,-12.0,-11.875,0.125,2.0
qwen3-4b,42,freq,freq,en,es,zh,en,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.0,-0.375,-4.0,-4.0,0.0,2.0
qwen3-4b,42,freq,freq,en,es,zh,es,largo,corto,"The opposite of ""corto"" is """,largo,0,0,0,0,23.375,23.0,-0.375,0.0,0.0,0.0,2.0
qwen3-4b,42,freq,freq,en,es,zh,fr,long,corto,"The opposite of ""corto"" is """,largo,0,0,1,1,19.375,19.0,-0.375,-4.0,-4.0,0.0,2.0
qwen3-4b,42,freq,freq,en,es,zh,ja,長い,corto,"The opposite of ""corto"" is """,largo,0,0,3685,2469,4.875,5.34375,0.46875,-18.5,-17.65625,0.84375,2.0
qwen3-4b,42,freq,freq,en,es,zh,ko,긴,corto,"The opposite of ""corto"" is """,largo,0,0,5548,5351,3.953125,3.65625,-0.296875,-19.421875,-19.34375,0.078125,2.0
